x	y	z	w
0.0380697336513549	0.812732756603509	0.947198030306026	0.0254063105676323
0.979461344890296	0.00780818075872958	0.421027039177716	0.979605376953259
0.187523578759283	0.0678780265152454	0.182125852908939	0.0649037931580096
0.0712345442734659	0.186686357017606	0.137475691037253	0.60712124989368
0.833224173868075	0.0389172185678035	0.646422293037176	0.917873603757471
0.146482216659933	0.117026241030544	0.16866199974902	0.0146822135429829
0.0331893668044358	0.058439543703571	0.0555161288939416	0.894774666754529
0.0489287942182273	0.0993969968985766	0.121636333176866	0.955060999840498
0.29169575823471	0.165999503573403	0.0155017315410078	0.0861209509894252
0.910829905886203	0.929138764273375	0.0549946245737374	0.821334744337946
0.8218012903817	0.949950545560569	0.170522999484092	0.835920854005963
0.138224207097664	0.645009155152366	0.837027391884476	0.909180946880952
0.938350690063089	0.939779921900481	0.315629086690024	0.168017061892897
0.140754434280097	0.155776653904468	0.878634066553786	0.194191462360322
0.907558327773586	0.133086658082902	0.94084759359248	0.0803981074132025
0.169060735264793	0.932551562320441	0.065509875304997	0.259043311001733
0.864427996333688	0.381103964755312	0.894712881883606	0.0311852351296693
0.869193854741752	0.881757085910067	0.853190606459975	0.144018386257812
0.011361047392711	0.865034862188622	0.197566135320812	0.416460706153885
0.916695430874825	0.886052929330617	0.875347188906744	0.101851756218821
0.912045141449198	0.916350306477398	0.879335666308179	0.658293854445219
0.0071811955422163	0.0642408607527614	0.870293652638793	0.0500477286987007
0.178069001762196	0.869984735036269	0.999455879442394	0.283775906078517
0.120420874562114	0.926319018471986	0.829222447937354	0.510807222221047
0.0148454140871763	0.977307308232412	0.322139293886721	0.907259970204905
0.761443878756836	0.148379358462989	0.804295710520819	0.0867820850107819
0.422857624478638	0.894558837870136	0.895675364881754	0.154982069274411
0.248025658540428	0.198240566067398	0.830349937314168	0.952812672359869
0.811677795136347	0.156877529108897	0.621830008691177	0.151308056898415
0.832540432689711	0.929894070839509	0.29997294023633	0.889653919264674
0.974118513287976	0.153647215804085	0.247392594115809	0.841406607534736
0.811498677590862	0.958778123836964	0.437685936689377	0.165131595218554
0.395243986975402	0.164060116745532	0.113300250843167	0.151135126361623
0.742545866174623	0.81366943474859	0.832432519644499	0.184043834218755
0.3830250359606	0.810706342803314	0.120346523122862	0.841007016133517
0.927890091901645	0.506196456262842	0.855423944303766	0.894977021496743
0.424840115010738	0.991480767494068	0.919873981038108	0.104734345106408
0.932501473231241	0.000316373072564602	0.0295092477463186	0.899694228777662
0.853666194714606	0.153449370991439	0.116489527514204	0.374009444843978
0.139847099781036	0.174057211261243	0.0269886020105332	0.000769446603953838
0.138543429318815	0.812399774324149	0.884412945713848	0.326077037258074
0.955371518386528	0.9945461563766	0.927811597473919	0.0890700349118561
0.0841559353284538	0.151314496761188	0.690554117318243	0.186641601379961
0.976421752013266	0.67006654990837	0.846391753293574	0.987304544076324
0.875687016872689	0.882740957429633	0.135813660454005	0.169863334624097
0.119705104036257	0.969345075078309	0.60334297362715	0.947303250199184
0.945532322395593	0.238853802205995	0.884329999564216	0.834757403703406
0.999701544875279	0.156077111605555	0.78843910805881	0.0940649723634124
0.801150611834601	0.886044614482671	0.321922141127288	0.0859398976899683
0.0494953962042928	0.864964123815298	0.0400979004334658	0.298562043812126
0.0678429889958352	0.125282453605905	0.90115481778048	0.225484730908647
0.120947717688978	0.801084642997012	0.0565231789369136	0.808127380209044
0.667886348906904	0.143246015766636	0.902909739175811	0.0989162013866007
0.971411192091182	0.124811758287251	0.959161212667823	0.953275459352881
0.932080090977252	0.651893412694335	0.966368322726339	0.827763247769326
0.863245402928442	0.755178198218346	0.856904333923012	0.838606117060408
0.906565071083605	0.923109434777871	0.064219874329865	0.632523993728682
0.929521284298971	0.862665442982689	0.0700476618949324	0.342339015798643
0.118690722156316	0.18368622707203	0.913629865972325	0.393794922390953
0.501340312650427	0.187885212479159	0.896369160152972	0.801714183529839
0.0549672155175358	0.989974583731964	0.201185659971088	0.0151177309453487
0.713525441475213	0.0833773883059621	0.124061063863337	0.899666988989338
0.702461330918595	0.944150816183537	0.913097295444459	0.0810899138450623
0.435747005976737	0.0767812565900385	0.0997027456760406	0.918618038762361
0.901770987547934	0.978802624158561	0.977872092043981	0.902606613468379
0.961772996233776	0.0476991999894381	0.15661976672709	0.912498370977119
0.881780716590583	0.148095423588529	0.615975513355806	0.877179571660236
0.806576062459499	0.594824096886441	0.0858737998642027	0.862535576103255
0.359876308590174	0.842826945940033	0.0551057960838079	0.0664465979207307
0.173108353279531	0.128053769469261	0.0630167443305254	0.741951036034152
0.609576433198527	0.825585457496345	0.963351850165054	0.956610650988296
0.314470929792151	0.842391542624682	0.800672080367804	0.0790604138746858
0.559373401803896	0.92073268070817	0.12582055805251	0.0957058994099498
0.956690597580746	0.945370827801526	0.831429728073999	0.96988940378651
0.315769825363532	0.136301274644211	0.992769996868446	0.841679495293647
0.481193210929632	0.151651195948943	0.868035377003253	0.954829913796857
0.288318769074976	0.0535153273958713	0.000262878369539976	0.8747949807439
0.460665206424892	0.898060545092449	0.0662695840001106	0.0138681505341083
0.994143637595698	0.77034500753507	0.89584616641514	0.85635782731697
0.826024629874155	0.0590387983247638	0.839011695701629	0.0941965142264962
0.148026124108583	0.940397422760725	0.775590307777748	0.187243314925581
0.10939740226604	0.844565242994577	0.406744186533615	0.933990986086428
0.854398197727278	0.822066155960783	0.806527146138251	0.613169055199251
0.13587362668477	0.164517456432804	0.391019254922867	0.0902474722824991
0.928587537724525	0.98866512789391	0.291447446448728	0.126165735535324
0.00263878889381886	0.0397902326658368	0.732546888990328	0.974107538117096
0.870283986907452	0.0062579563818872	0.975872235139832	0.86571464012377
0.184450182598084	0.165303138550371	0.217803706182167	0.832221645163372
0.062293169554323	0.881301615387201	0.0661157527938485	0.230889093829319
0.534080298384652	0.916569987777621	0.803594412747771	0.890698957955465
0.418510957155377	0.844008745392784	0.965871373191476	0.997058040462434
0.846929547842592	0.983436547219753	0.0716717487666756	0.247700507985428
0.852236142847687	0.818014740012586	0.129231920000166	0.567564416211098
0.591814866987988	0.144947631284595	0.993329261196777	0.842505904845893
0.0240557622164488	0.887395703466609	0.30471388460137	0.0474011574406177
0.826823258539662	0.217871834523976	0.8314227105584	0.807919131359085
0.794148715445772	0.915275462437421	0.145857964176685	0.819532654481009
0.171869838610291	0.522054420784116	0.970421058591455	0.195640593999997
0.906688367482275	0.0676210087258369	0.055789218749851	0.60172818065621
0.997497987933457	0.543415791122243	0.0104706974234432	0.15362292714417
0.167941564461216	0.802630347199738	0.145603926153854	0.313348959665745
0.688657078659162	0.823989881435409	0.852289114147425	0.806339094415307
0.0835367252584547	0.0781259636860341	0.359221344348043	0.974768586223945
0.102162037044764	0.139622782822698	0.141070591518655	0.696108718169853
0.989275539526716	0.716955066658556	0.0734426355920732	0.965648345882073
0.125146957812831	0.0546536017209291	0.730307829799131	0.00640821200795472
0.164995893836021	0.0631331466138363	0.352848456939682	0.817753553856164
0.00832836702466011	0.910460664890707	0.940926445880905	0.403484666021541
0.509050598600879	0.115867558633909	0.956066746031865	0.838809566805139
0.97801253083162	0.12519300240092	0.893478214740753	0.210912575945258
0.0247361939400434	0.828054382232949	0.917831983184442	0.324394501978531
0.977333382703364	0.030781714245677	0.642297395970672	0.925238212104887
0.945650491863489	0.876720389351249	0.772029511397704	0.00302300811745226
0.459443082101643	0.0434989633504301	0.0952219737228006	0.93512516701594
0.0669537119101733	0.0571384953800589	0.880992275197059	0.862268866505474
0.882657252484933	0.838558971881866	0.0454971385188401	0.370084033114836
0.980304334079847	0.859187539899722	0.966224056435749	0.162394700571895
0.868612763704732	0.0819133264012635	0.828366861212999	0.653868736000732
0.0438554980792105	0.814350791042671	0.0722493745852262	0.687016894575208
0.996757169021294	0.423804279183969	0.815304331248626	0.179948499659076
0.370974497403949	0.903112561209127	0.850233606528491	0.885512815555558
0.956375260371715	0.887967543443665	0.844875128706917	0.819898926885799
0.615904215723276	0.988061249721795	0.126915095606819	0.0471943547017872
0.671686641639099	0.128675665939227	0.160692580509931	0.893969636410475
0.932656244607642	0.754508859012276	0.0765155593398958	0.868170642759651
0.562471564859152	0.178421079879627	0.176813794998452	0.0493841050192714
0.189258522819728	0.680028401548043	0.975751393241808	0.0244821088854223
0.541866418672726	0.14664358063601	0.827945843571797	0.135705310618505
0.0894186065997928	0.127617607358843	0.451238809153438	0.163910931441933
0.863760129315779	0.348375142784789	0.0484269273001701	0.829101716168225
0.0757112696301192	0.143208333291113	0.370057331863791	0.188835760345683
0.276187094394118	0.801946666557342	0.12731299852021	0.88871138356626
0.792378328274935	0.0852477983571589	0.135733256116509	0.892973441630602
0.878186741610989	0.918116426793858	0.0865253773517907	0.620234335307032
0.163003944326192	0.96421125298366	0.180176272056997	0.0308129014447331
0.936561209149659	0.894884624751285	0.110946102533489	0.198276835959405
0.143866854486987	0.952939003473148	0.797788583673537	0.927278818795457
0.146031569223851	0.111846996005625	0.1555023600813	0.610821769572794
0.184735022019595	0.460105958627537	0.986249200766906	0.158840609714389
0.821523282676935	0.545863073319197	0.19875875976868	0.033785609761253
0.975203195819631	0.95631292113103	0.021904993802309	0.90455978945829
0.588369088247418	0.0306308949366212	0.961449031950906	0.822663886472583
0.129418067168444	0.0283620555419475	0.00187341007404029	0.171375313540921
0.0468904653098434	0.0604162302333862	0.816095940070227	0.823634531348944
0.0803905914071947	0.800167535897344	0.0276115841697901	0.397308963816613
0.870378818362951	0.936826083343476	0.311822733609006	0.167698335135356
0.259974128566682	0.88311371486634	0.00256344373337924	0.876882753102109
0.0344405598007143	0.369505383307114	0.194520517485216	0.953367387875915
0.974107180722058	0.077760417945683	0.0593134500086308	0.302720155566931
0.885321154026315	0.920522124273703	0.0399260844569653	0.978967605158687
0.255392671329901	0.184417112963274	0.905368335777894	0.144120872719213
0.651963980402797	0.189641530159861	0.879715655231848	0.166149969212711
0.0562316658906639	0.00329934456385672	0.835254186531529	0.688973740441725
0.622865221463144	0.835653873858973	0.858654815936461	0.159774161176756
0.814455944113433	0.478714905679226	0.102430182276294	0.105186849134043
0.0689904186874628	0.744759148918092	0.855754231335595	0.150366496993229
0.142972349654883	0.40770383994095	0.831776950974017	0.170833208831027
0.151951802195981	0.970305295661092	0.211520150536671	0.135962669504806
0.94797734473832	0.453655185643584	0.145498777972534	0.160974786849692
0.976140795974061	0.17397385998629	0.861578659620136	0.310698825633153
0.0799647553358227	0.874937872635201	0.754274872131646	0.138628725893795
0.060114725260064	0.678105202969164	0.897234853357077	0.972307487623766
0.144316010409966	0.419997540535405	0.857132426928729	0.971897267969325
0.0890472198370844	0.971901024924591	0.195381571305916	0.2491258403752
0.838993788463995	0.164854007773101	0.367059655720368	0.91892597801052
0.811032940633595	0.0278023348655552	0.561149312416092	0.165669063571841
0.264025985496119	0.848896916490048	0.124813171802089	0.804032603977248
0.810042551485822	0.94747306057252	0.0523606564383954	0.962863101391122
0.115150814177468	0.988562646321952	0.170397173846141	0.0315482774749398
0.40362640353851	0.953441598685458	0.910554779460654	0.18172706454061
0.978367068804801	0.95332359848544	0.826064030872658	0.981303002918139
0.873819770291448	0.801131756743416	0.949914957396686	0.274655348621309
0.235385166015476	0.0507035488262773	0.96368712047115	0.132231723284349
0.91816157149151	0.143113361438736	0.0519289937801659	0.623001837171614
0.856879103695974	0.810388882411644	0.847895623883232	0.0625651683658361
0.873091916553676	0.333105214172974	0.18372304039076	0.0458435420878232
0.372541106538847	0.0041758615989238	0.936805420555174	0.810586115345359
0.86166813201271	0.0360328764654696	0.0447721877135336	0.631804371019825
0.321390515659004	0.199166918406263	0.803481175331399	0.990270007168874
0.196076988242567	0.668264734791592	0.116392329335213	0.0237158315721899
0.826130794826895	0.997093167854473	0.916909069288522	0.316700539318845
0.82537624752149	0.120070687262341	0.468138049822301	0.178411959670484
0.949190809158608	0.146184440469369	0.925450366688892	0.182610366493464
0.110423054546118	0.963151791132987	0.904853906016797	0.58018363872543
0.145165937021375	0.0855096611194313	0.79390553291887	0.987533315783367
0.831097904592752	0.944896909873933	0.0512478176970035	0.2343159255106
0.971908831968904	0.914064094889909	0.975935028400272	0.29933248180896
0.933047484140843	0.0943830490577966	0.0734791308641434	0.147929491708055
0.0159113153349608	0.0100845138076693	0.870653256075457	0.158487227978185
0.0707642405759543	0.448520185658708	0.800547690596431	0.801329993177205
0.901183055015281	0.271135922754183	0.0629824309144169	0.97459231223911
