x	y	z	w
11.5215230166486	9.13840717918072	11.0424190654264	1.73056937168818
-0.392033345959818	-1.9247632586214	10.136938651557	11.8124892055811
-0.851993594392636	10.7708012645631	-0.409567613162813	11.2677780593667
9.50512964141275	11.2375691734737	0.78978070637618	2.04745945808796
11.0156826395933	9.40440450247669	10.2764113253436	0.640309385165706
10.0124766932397	-0.640810068493471	9.96553943473416	11.7117444680683
-0.608301991126925	-1.19625985212069	10.9362882052686	1.0822244297627
-0.751593869989772	0.516686007715846	8.7213654927313	0.715206312001424
10.0098069537806	0.417244153500062	-0.617051905737401	11.3911513443607
8.59796335162214	-0.0689414230763394	-0.232207202533753	10.8311209799063
11.3502464934953	0.755157572704298	0.45453376485754	0.518090739407235
-0.918411418435799	1.67747855769674	9.32957755413133	11.2958399999855
8.89195115026949	-1.50598052939906	11.1667679119399	-1.26130962625532
1.66007295759931	0.154151514746971	0.031537957685636	9.81376727410115
8.26813938128081	8.60220377187031	8.23248525709696	10.5066647209545
7.79883360029072	10.5961005741782	9.42916136677101	0.932591615157506
9.47947766392908	2.03160540397128	9.75702987718424	0.352511137843665
10.4314587550253	-0.357139272696928	9.62668211808969	0.234884524583289
0.256913754710348	0.773548630206924	0.248785943256476	0.0994654554571172
9.35391926546572	11.3927043403122	-0.166439437588443	8.82224584278197
11.2095350445075	0.648409478834719	-1.0275485592865	-0.694518088036739
0.885455090009466	9.41791826139075	-0.819954670818283	10.7040851829058
-0.864305102170999	-0.684886438208941	12.459236871473	10.494916638885
11.5184012980516	9.54269807212217	10.6080798419006	8.61891438596199
0.311350481884512	1.80477888271288	-0.461826393059439	10.1908323364381
-0.229601254360191	11.0610472227962	11.2508811673781	10.7971631062555
9.42107313524258	0.849595052928322	9.73113047417381	0.592218120621487
0.0157106862748964	11.1183920209869	9.27780403179141	10.1340266664006
0.270766684326358	9.90571181056626	1.67021437419382	-1.06904936872136
-0.374070259482988	0.74628519399494	-1.27385161151438	11.369239345391
-0.629928690497242	10.0225019399121	0.391348586369833	0.0798859513462431
0.107888213251505	10.1199195132854	11.5162787939485	10.3691968904786
0.951768731459078	10.883327663503	10.9464554503579	0.432855461929835
-0.520885821543619	9.89093602165782	9.96128196841876	9.97652200328014
11.1752033398877	0.571242758522852	-0.878708993734406	0.967594939513017
0.469409505717192	10.0214442595601	11.6705362563021	9.04329742519015
9.84042279608021	-0.427473915235932	-1.5039934739397	10.7327835307347
0.439817626477997	12.1881887399223	10.6391648872522	-0.355600856098209
10.6731358820456	-0.522198328364895	8.94672730520443	9.23393620374407
-0.436190774897506	9.93082520783278	-0.229297793389984	8.67327311428663
0.781085918390319	10.0903800817819	10.3027710362964	7.66032612251523
9.41138637189514	-0.00819132471624056	9.34001024110026	9.81644941658007
1.58517498267703	1.48954328729713	8.91736046008622	9.62540602748399
-1.27694996284203	9.81872394089905	9.30291172357449	8.5197671470658
10.6040022399875	10.3341683738289	-0.884439284551506	11.7874415601864
-1.1656564319199	11.3847802481941	11.8391689829761	-1.06491298232286
0.945146997311102	9.32375359517182	9.72520805571462	-1.21607612450004
0.727215742001351	9.09142646975843	-1.12654183891487	0.07317009974135
9.67839238934465	-0.704167721714628	-1.49700963923723	-0.158841180848353
10.8309850384372	10.845260475528	10.5229123771609	10.5727662199171
9.55853752644317	-0.201860351687004	11.4279970302393	-0.256071927904559
9.33108053772195	10.9463406687742	-0.465376278849971	-0.903266982803082
9.63058479950054	-0.000426609232618948	0.192248531242355	12.2968688551768
10.7259039478644	0.0377719241237902	1.02261814726231	-1.00436901515879
0.265992874085412	8.72386992627051	0.956920163294294	-0.157797475369179
9.11644773662169	10.5362606131799	9.97730584400757	-1.17571847622365
10.3485000461739	1.22186117515763	8.65345632741396	10.9944147523415
-0.68419818567406	10.3779273636514	0.877892713869984	0.682974874494933
8.81323945754942	10.5241685240992	9.42207668922616	0.855609802839388
8.02153038124518	-2.14520960451853	9.7447372814932	1.83683246550464
0.920058330380502	-0.496083341923923	8.14383528512819	12.5140510512351
10.1821676157423	10.7695005218201	9.605201072141	1.48721195642754
10.9758053384706	9.69484486206727	10.3606363815873	9.48440089592803
0.903792068341936	-0.821722011455562	1.2718298282931	10.2467914470709
-1.53347301156396	12.1548037298075	-0.35843301441923	0.109980845719783
-0.174747457969604	-0.278195904904897	-2.23892033321725	11.3909833136075
-0.0181957102686024	10.4585485340029	-1.12024235116136	9.1237636773503
8.8871357823951	11.9027017231259	11.1528101544025	10.3298816694575
9.07945547627675	0.548103790424696	-1.59965681659754	10.731196279659
10.8194032079881	-0.338877610903836	10.5856372122704	10.2680895200975
0.509919819381754	-1.8445485314706	0.612283460226347	10.7175138966392
8.81084947530691	11.158643401156	11.0560819672425	-0.134503496625422
10.1564486348098	1.53118445933297	9.33600222801276	9.48750799513569
1.17269387662642	7.54226604348895	-1.56564669454667	9.63714593576616
1.05057566011129	9.9641330774749	9.28002015513015	9.06398647644217
-1.14394330735699	8.85442059950987	0.6451444631034	10.4724756802127
0.153142634776774	0.505479266139901	9.38662781500256	9.96293297795585
9.63228008049277	0.92762475603277	-1.14857585147388	-0.860790043895884
10.7664518502397	0.0100623221069184	1.41019918493097	-0.191302177208891
10.9386854287181	8.47384427680026	0.87270005940707	-0.669297319002032
-1.13569047145095	11.6804419682341	-0.0146566744431485	1.77323637565929
10.2637979753834	-1.77688797880416	0.857486720265136	-2.25457165744522
1.56268648021731	9.70902429926176	1.80179792031856	10.5796033067058
-0.389971209672616	11.1353078965535	9.60575259482531	9.7808998186718
0.394059893755939	1.09352117409122	9.39953150289971	0.134403277680524
9.28866130265844	10.0096263790777	1.38925179126713	9.50279245386673
0.574788797235075	1.10250467133313	-0.313678116305714	10.3769338024687
11.3755365070435	10.3843753698958	9.79902220867141	10.2519907540488
12.0050226318922	11.5180115038643	0.264423441635508	0.669410028927186
0.148123475151184	11.5261046081464	10.0715612917042	9.51119561239956
10.7634529743991	-0.471442728976788	-1.13279221216171	1.8237421190678
-0.389116854458745	9.97284808908938	-1.37128239963671	-0.227828954263217
2.47449698356714	10.516244047844	-0.299717831916969	1.09220191916912
11.5429080415146	-1.1300388569193	-0.355307240115867	9.30783548148104
0.444709513697938	9.88567746494431	10.0348179290049	-0.709759191064658
9.70992442415012	-0.69312286425542	0.0318593324662916	-1.47439938199774
1.07561224812928	0.638402328154032	-2.24811811348391	0.404112879682717
11.3271885677807	9.22197184583842	-0.796623816731965	11.0174511100087
0.0881579580421585	9.45501112835648	-0.955051371555301	0.276562335158912
-1.99335769853027	-0.379773934012911	-0.301352435062993	-0.444797766711414
-2.45174463819607	11.9561716120439	12.2531596082153	-0.427637794356328
-2.36539909105476	10.0516653457998	11.1512768984402	9.63964641246658
-0.676698640974253	11.0380788246175	-0.737291735112773	9.40786004842561
10.594331818402	0.417508655083407	10.2766483505272	11.04874241281
10.4137896688294	7.77285729313843	11.1951688651551	-0.56680958296161
10.3923996688715	-1.41746724775248	10.4550960226111	12.1602992269013
1.54836364032047	-0.361198313539563	8.66521181258014	-0.616537585500161
11.2383905955298	0.0555531586517672	11.2358654690039	-1.49517086214416
10.7760809451934	11.0549640378705	10.9889124801593	0.00200151788824527
8.62648720351385	1.66179239085019	10.0265307011953	9.7062901483074
-0.630416441732813	11.8638400962871	0.92703134337387	12.1017212968472
11.902781688078	-0.0242939503388543	10.4239155306776	9.06524566404897
0.380085561046968	9.72429893154515	10.9194725573726	1.12514239279752
0.77304361468486	11.0171150344324	-0.151007730431919	-0.956762870786092
1.19519509268813	1.43756162117771	10.357660032318	-0.620389199033847
2.21112074203001	1.76378450271026	0.954892652385878	1.46714185775954
-1.56458629019328	-0.884416778079512	10.9949558360752	-0.645124928734616
0.210702976088758	8.99956734487457	0.642264906971088	-0.447071266734224
10.0056292922569	-0.767816889654379	9.31285814875668	0.977947188887745
-1.20342068899614	9.48591097002696	0.841391219925894	-0.458400690031068
1.73018263312073	8.36630694583451	-0.375827877503263	10.3369106898778
0.480882136234789	10.2792289038942	1.47548292779971	9.24850142347561
-0.128938521483524	0.745259198407554	0.82197360049581	9.18180590579063
0.415313263181697	10.7693685938265	9.74227237416963	0.62074752401235
0.260982412450039	1.28470730234387	-1.31358969181345	11.4273609183959
9.3946991824328	0.0975571852598269	1.11713280959904	10.5344999764278
10.0190394512937	0.159361374998512	1.73509491301875	9.63452256019345
0.936777030330622	-0.378833316989451	-0.0988788703891775	0.366009179950181
-0.124046333385792	0.245397530208141	9.08437369141166	10.7717245798269
9.72120516134889	8.78361977404851	10.2776363036396	0.881417125276372
-0.128842398182149	9.75657409327118	0.202818238749526	1.0615589025874
10.2450941766758	8.50926263273044	8.94172518220534	10.7329877555357
11.6055176951183	-0.344481376360749	0.441326701629163	1.06981913407831
9.75196675478809	-0.184959638474399	9.91439540679813	9.6202152084358
-0.0548028995154688	2.15654718080981	-1.04103074694411	-2.01204875822887
10.1608266135107	-1.04715656498566	1.1060855721608	0.447533029467225
9.9118375826053	10.0367959180461	11.2954633213157	10.7647109987786
10.4080734642394	1.73710764598192	10.5546141433197	9.77183267816726
10.31086091259	9.22025754321107	0.212731372775539	11.5977720744725
10.0366667317762	10.0300948850268	-2.0605243517028	8.36519865923961
-0.550643584014634	9.50617430511658	9.798276064267	9.4545636574124
9.07985222951492	1.29459653000826	11.2949350173319	8.91322088354511
-1.20019652575963	10.8986700388966	11.1150890179635	1.12455273110976
10.1450182265766	10.1488180709088	11.3126804699472	9.77081258856826
9.74080622839515	9.37536733004124	1.67524055507488	-0.602447031976214
-0.449442184211925	-1.7909727831246	0.11417008604071	11.7834484216032
9.80025244746133	8.46475299949803	9.08686636586514	10.3916449839079
-1.0036028001917	9.543279785688	8.31093603608741	12.5273978674617
9.88978085330226	9.60794353932371	0.63685173773846	9.63917808971053
0.866578279626012	11.2873709762635	-0.216901652135514	10.2479713884677
-1.77822623336885	-0.598857918253372	9.82530555672926	0.285963369154741
7.74351497068788	10.6399108831888	0.464314786371402	10.0586497869782
10.5941520569701	9.94848166810604	9.13400268558765	0.120471193575027
0.43598057025414	8.66199124853232	9.37180326095149	-0.365582288626063
0.351774991616115	12.2153446199585	0.387684442449883	-0.475040246535234
0.388191871404698	0.635935415001641	9.58182202443302	0.275151219399522
7.89773697773489	1.06749814637171	-0.483445769160053	11.0571264986886
-0.694362294218706	-1.41151924256961	-1.75461223810941	9.36119124305105
-1.24760574835388	10.2472625422601	0.115836489972859	-0.773473887206079
-0.252383243561493	1.58403920564507	10.680798585455	10.4833757434185
-1.14570177691817	9.82537003026199	-2.32573396447875	0.154279456753614
9.58591251950001	9.87654100070648	9.59383483150595	8.70271282948737
-1.02698485870558	10.0948921011395	0.514111438873349	10.8244466743901
11.9088323526658	-0.979405830774575	10.1546874850361	10.0244349742155
0.777223114243895	-0.425305184558773	-1.23701266260846	-0.0349376568922061
1.1076836470941	0.493323599058908	9.85872700518586	0.86182113367754
-0.141665709181346	0.00354731185479801	-0.159640450744652	9.16035844738545
0.543295050901642	10.2131118013199	11.2994605262763	8.26829115459168
8.64075322170075	-0.609312405496343	10.9216094146478	9.32279125755035
11.1281233853241	-0.03539745546364	8.43678076907214	1.20986973980226
10.6552491287298	9.32903653551528	1.47718682512022	8.59432442116843
0.679429546664213	10.2990734829347	-0.521607195178842	0.56573902730577
10.9514199079701	2.14809082698815	9.53134448891608	1.11299034861517
10.2649221148308	9.90637617515167	10.5559092690514	9.80464108066455
0.125647980261206	-2.13078019385838	-0.613090735187491	8.88670661738327
12.330654685385	0.309837919534137	11.2563575825087	-0.446095888846865
8.96247511850367	9.19922681832256	9.51566675454722	-0.0741955330647353
10.7785025138737	2.15930496737021	9.44545791732747	8.4865628704477
0.247060354741824	10.3717564641407	0.575373198906425	-0.908557920788274
10.3932697060294	10.8776058515801	10.726236246619	0.568648945591713
11.2644607598338	-0.119726820489389	10.9740964129928	0.884413719538246
10.6158991272003	11.6114584179476	9.29910426047145	10.1721403987821
9.75139396211669	9.86191579119192	-0.297092452828189	8.06703877253136
10.9637815663202	1.21720699123584	11.9230928370301	-0.624248250224302
-0.432514215243386	9.78829703458422	10.1058027333321	9.47812385075179
-0.312991002438229	9.75487809946903	10.7785308720485	-0.666066124738256
-1.07315044767501	9.58174311233017	8.55283143561275	-0.667469643927095
0.815045338737627	-0.217852521102941	0.601440213601301	11.8342228658523
9.64188907795799	11.3775736682541	0.161041824028825	-0.85202827240303
10.7100085028541	8.20563342677971	-0.847727324240248	8.99492293040592
0.683658471697121	9.782696952875	9.72730060526752	-0.726327976573804
1.23448357784689	10.3206231153661	-0.231766862026017	0.731015260081764
-0.0892563443726283	10.8877146592273	-0.418414041655102	10.8113340815293
-2.05104042725432	9.54003903375334	9.90613456694856	11.6807787856625
1.59156084630871	0.468951271390978	11.4477838213593	-0.0087501391885489
9.21882075319334	9.98088258476782	-0.478695395178212	10.4670288005116
0.874742967753041	1.28019411258755	11.3430821082565	11.2516313928421
0.525822859761698	0.579404922895881	7.67056636298119	8.42087339173734
-1.5874347374857	9.0707925166417	-0.232060852923245	0.345417875046737
8.1879110242228	0.141624064874114	10.6054240714341	1.71792178315253
-0.432193772212876	8.49583439452013	0.21461393055016	9.57779482309723
1.83448863362528	9.98260658286196	-0.87075886773724	1.62463573094421
10.2376577178996	0.610401779394259	-0.0940381238971594	10.206539968977
-0.15957301544832	-0.438890558676055	10.6297421421687	12.7808934142574
-0.399571800258373	-1.49452709708458	-0.239026064798764	-0.179943163188787
-0.552959294115489	-0.430450970482646	9.15222896218673	8.98409343324297
0.678050764051991	10.0014169645263	-0.23973943105132	10.3306725351199
10.7130883238936	0.527993383139195	0.583575645657508	-0.231786692074453
-2.99906409337559	-0.399005095994166	-0.387307584573067	0.528530921797302
0.841597307710526	-1.1999978999597	-1.19597235426051	0.166491425148453
11.0721588190469	11.1601981860771	1.31037869532705	2.1784363306453
0.760327062900098	-1.39816838592069	9.88277224757435	9.12716163017273
9.75726409157013	0.327965710106649	-0.141948171428229	1.19756718382628
10.1568633412148	-0.110049582813403	8.94803976875377	0.934815078623866
9.86800645048949	-0.53792772260767	0.528897652313725	11.34803864461
0.749783211762125	11.7748705229528	-0.449519781443065	8.57415652783698
0.667275809106489	9.81051521754454	0.822125441327548	10.684215970837
-0.749087876347917	11.1122580287336	0.594368790215219	-0.058972604009156
10.7200728398508	8.67919977403742	-0.315702223680756	10.2931664464652
-1.0365736641768	-1.97470307953292	9.36493622397624	-0.756987920237486
7.98174883761967	9.18890575120043	0.542095411191756	9.27951392875466
-1.24105702021268	10.9120910298266	9.93470203646477	9.85066101515619
10.0487074813131	10.2031231827833	11.4224922622888	9.55075546955666
-0.668894531634277	8.90937883668912	10.2562963833147	10.0004332208934
8.44486778192307	10.6335249921354	2.45579929961143	0.599724184098406
-1.06656869285406	0.825999229842408	10.6271449648492	0.1541096502397
0.608274101735327	0.165878594943562	8.74967821615066	7.99276581843599
8.84893421256427	10.6514749304342	10.3247507269458	9.27890946126603
9.00781455210368	-0.0562006951617057	9.28755312433298	-0.933220352514151
0.742551762715912	0.34537500199104	0.275767038171561	-0.878560551668155
8.87477191132869	-0.167572404947031	9.45251148920961	1.55810873783555
9.65101119570964	10.8381529685736	0.506366329279126	0.308470797232645
0.829363789393138	10.5821634139763	0.0443773384992544	11.2771793598503
0.321185591101222	9.15409128389022	11.831416385194	9.5781612752524
-0.592971620279873	9.84261807087746	10.6388500039791	0.0479692631370117
-0.538817784271524	2.00914296606283	-1.69042513036486	9.45145707248924
8.52403542618399	-0.26753354610296	-1.87148910720172	-0.829289317333126
2.40118378921847	9.64792467423829	9.20273202117563	1.3775212489055
10.9624262952241	0.0981733866947051	0.725206555905461	11.2544067997334
0.311733898117563	-1.05148616088189	9.34926767758891	9.47274504181036
-0.359408954765164	-1.09992482310688	10.5016102896219	-1.35276033373884
-0.574367342838325	1.80594181833011	9.69652398129697	0.844765997359445
9.14790348753484	1.50716188054541	9.41799233442681	7.64054555340522
11.3642859779127	9.26384213941454	11.1900528351513	9.01999251684974
-1.30011925410854	11.5662114189888	0.897508723020183	9.85538801480116
0.689017919949639	9.59338016789603	1.26476770332438	0.747436502242529
9.88082868717511	10.5912334193629	0.107337164564285	10.5795000759885
0.24120015491274	0.690879986769291	-1.37516229108603	-1.04074662331726
1.09621551929253	9.01256115011528	1.38046443239537	1.83789913223974
8.34676488978523	11.0854213089583	7.96805166686984	-0.554018693429954
-0.945464927965069	8.34025119085662	10.6383114291635	0.278382935648855
9.15147954131031	1.75186118450159	7.30289512754296	9.50875486738252
-0.0415598683592776	-1.38699645164309	-0.291072342093377	9.40889614887237
-0.0914867920129718	7.4525089594992	-1.27061136913616	2.52979918291525
8.57203221615743	10.4784945070071	11.3243000108564	-0.385743138418962
1.64647408368368	2.18732023385916	-0.827316106932474	-0.86612472289626
10.3016158458767	-1.39195035431648	9.00996006780658	0.670933192102101
9.87836864489611	11.1730060259626	2.28995163572941	10.3335836508896
8.90269175463063	-1.00609192282743	-2.03650092884719	-1.00099476803253
8.42029946190997	-0.747808368140259	9.79613562506796	9.8354148183825
0.866409977670089	0.0903301688838252	-0.773792302425729	1.64447724739123
9.20235882679063	0.612600135803387	-0.0658733095873593	-0.758073242231162
0.775591364442034	11.0263387972483	9.48044060475008	11.4020965519039
0.523946003902197	-0.821467838618945	8.77558378232163	8.45119711262268
10.8497213278328	10.1881363237082	0.112736055912149	8.75056844489277
7.63883177240239	-1.8845199029235	0.557545164918526	0.788877351364575
11.7949670934732	10.2245304986138	-0.234615009262761	9.25671543159728
8.58638975469076	10.8927663766928	-1.9524839965768	11.0495150805017
0.158760055980547	10.2685526152699	0.556703040710021	0.0511362486991744
0.761574934541705	10.227364541742	-1.36654732343916	-0.364675615504664
11.1213438022161	9.05773021690799	0.643092728022115	9.8333476484964
10.2610276635907	10.3231278177514	0.418187612824518	0.011951294830576
0.16615134357441	-0.357591584300864	9.15640424002529	9.55341952357829
10.5231503016438	9.83762694773755	9.51046017736609	0.310216549003401
1.09573422357479	-0.772881500390764	-0.0449837786837191	9.4596512831556
0.498549544887142	9.50403748015219	10.2528775557232	9.29032568903555
-1.56457855962396	-0.0349046806060131	-1.63158468677163	9.91159070707731
